Site;Year;Month;Day;Date;Precip;Wsmean;Tmean;Rhumean;Rhumin;Sunhour;Tmin;Tmax
50353;2018;12;26;2018/12/26;0.5;7.1;-19.3;51;42;1;-22.3;-16.8
50353;2018;12;27;2018/12/27;0;9.2;-18.4;38;31;5.2;-20.4;-15.3
50353;2018;12;28;2018/12/28;0;6.4;-17.8;41;33;6.6;-20.3;-13.6
50353;2018;12;29;2018/12/29;0;7.1;-18;42;36;0;-20.1;-15.9
50353;2018;12;30;2018/12/30;0;3.2;-19.7;50;39;0;-22.5;-16.2
50353;2018;12;31;2018/12/31;0;2;-23.1;58;33;5.3;-35.5;-10.9
50353;2019;1;1;2019/1/1;0;2.7;-16.3;55;25;4.9;-24;-7.5
50353;2019;1;2;2019/1/2;0;0.9;-24.7;71;54;6.6;-29.7;-17
50353;2019;1;3;2019/1/3;0;0.7;-26.7;69;57;6.6;-30.9;-19.6
50353;2019;1;4;2019/1/4;0;1;-29.2;69;62;6.5;-34.1;-20.5
50353;2019;1;5;2019/1/5;0;2.7;-22.4;61;38;6.8;-33.9;-10.7
50353;2019;1;6;2019/1/6;0;1;-25.5;69;50;6.4;-31.1;-16.6
50353;2019;1;7;2019/1/7;0;0.6;-26.9;69;59;5.5;-31;-21.2
50353;2019;1;8;2019/1/8;0;1.8;-25;64;40;6.7;-32.6;-15.6
50353;2019;1;9;2019/1/9;0;1.2;-22.9;67;44;6.3;-29.7;-14.1
50353;2019;1;10;2019/1/10;0;1.9;-23.4;66;38;6.4;-30.6;-11.1
50353;2019;1;11;2019/1/11;0;1.3;-25;72;59;6.7;-28.7;-18.4
50353;2019;1;12;2019/1/12;0;0.9;-25.5;71;60;3.3;-30.2;-18.8
50353;2019;1;13;2019/1/13;0;0.7;-22.1;69;55;6.5;-27;-14.9
50353;2019;1;14;2019/1/14;0.2;1.6;-19.9;72;0;4.8;-25.7;-15.1
50353;2019;1;15;2019/1/15;0.3;2.8;-21.6;52;35;3;-26.1;-16.6
50353;2019;1;16;2019/1/16;0;5.2;-28.4;54;34;4;-32.5;-24.7
50353;2019;1;17;2019/1/17;0;4.9;-25.2;42;31;6.9;-28.7;-18.3
50353;2019;1;18;2019/1/18;0;0.7;-28.9;64;47;6.9;-34.2;-20
50353;2019;1;19;2019/1/19;0.9;1.4;-24;73;66;0;-29.8;-17.8
50353;2019;1;20;2019/1/20;0;1.3;-23.3;64;45;7.1;-30.3;-16.5
50353;2019;1;21;2019/1/21;0;0.7;-30;66;51;7;-34.2;-21.3
50353;2019;1;22;2019/1/22;0.4;0.9;-22.1;73;60;4.1;-29.7;-16.4
50353;2019;1;23;2019/1/23;0;3;-16;55;41;7;-24.4;-11.2
50353;2019;1;24;2019/1/24;0;2.9;-17.9;61;43;7.6;-26.6;-11.1
50353;2019;1;25;2019/1/25;0;4.7;-12.3;50;37;7.8;-17.5;-7.5
50353;2019;1;26;2019/1/26;0;2;-18.7;71;39;7.9;-24.7;-8.2
50353;2019;1;27;2019/1/27;0;2.1;-23.1;71;63;6.1;-28.8;-16.3
50353;2019;1;28;2019/1/28;0;1.6;-21.4;67;44;7.3;-27;-11.1
50353;2019;1;29;2019/1/29;0;2.5;-17.1;65;43;4.9;-25.6;-9.3
50353;2019;1;30;2019/1/30;1;6.9;-16;56;31;2.5;-20.8;-14.3
50353;2019;1;31;2019/1/31;0;3.2;-23.9;43;24;7.9;-31;-16.7
50353;2019;2;1;2019/2/1;0;0.3;-32.8;64;47;7.7;-37.8;-24.6
50353;2019;2;2;2019/2/2;0;1.3;-28.8;60;42;7;-37.4;-18.4
50353;2019;2;3;2019/2/3;0.1;2.6;-23.2;59;43;6.3;-25.8;-20
50353;2019;2;4;2019/2/4;0;2.6;-29.8;48;31;8;-36.7;-23.3
50353;2019;2;5;2019/2/5;0;2.7;-29.7;52;33;5.2;-35.7;-24.3
50353;2019;2;6;2019/2/6;0;2.7;-32.3;58;41;1.1;-36.4;-26.7
50353;2019;2;7;2019/2/7;0.2;0.8;-33.5;66;58;0;-42.2;-24.6
50353;2019;2;8;2019/2/8;0;4.7;-17.7;47;38;8.2;-28.2;-12.9
50353;2019;2;9;2019/2/9;0;6;-16.9;41;34;8.5;-19.5;-14
50353;2019;2;10;2019/2/10;0;5.3;-21.1;44;32;8.5;-28.7;-16.9
50353;2019;2;11;2019/2/11;0;1.2;-27.3;56;36;8.3;-36.3;-16.8
50353;2019;2;12;2019/2/12;0;1.8;-23;53;32;8.5;-34.4;-10.7
50353;2019;2;13;2019/2/13;0;2.3;-20.4;52;24;8.7;-29.9;-7.7
50353;2019;2;14;2019/2/14;0;1.3;-21.7;62;31;8.5;-31.5;-9.3
50353;2019;2;15;2019/2/15;0;1.6;-20;57;31;8.9;-31.5;-7
50353;2019;2;16;2019/2/16;0;2.1;-11.4;51;31;7.7;-23.3;-1.4
50353;2019;2;17;2019/2/17;0;5.3;-6.5;47;31;8.3;-13.6;-0.5
50353;2019;2;18;2019/2/18;0;1.5;-13.5;68;44;8.3;-21.2;-3.4
50353;2019;2;19;2019/2/19;0;1.2;-16;74;52;8.9;-23.9;-4.9
50353;2019;2;20;2019/2/20;0;1.3;-11.6;64;36;8.9;-19.6;-0.4
50353;2019;2;21;2019/2/21;0;0.9;-13.8;72;40;7.6;-20.9;-0.3
50353;2019;2;22;2019/2/22;0;3;-10.4;64;36;9.1;-16.7;-1.1
50353;2019;2;23;2019/2/23;0;2.6;-9.4;66;45;3.1;-17.5;-0.3
50353;2019;2;24;2019/2/24;0.9;7.1;-5.3;68;42;0;-6.9;-4.1
50353;2019;2;25;2019/2/25;0;2.2;-11.9;55;39;9.2;-22.3;-4.4
50353;2019;2;26;2019/2/26;0;1.3;-14.2;64;31;8.1;-25;-0.8
50353;2019;2;27;2019/2/27;0;1.3;-11.5;66;40;9;-18.8;-1.2
50353;2019;2;28;2019/2/28;0;0.7;-15;70;44;7.6;-23.7;-2.6
50353;2019;3;1;2019/3/1;0;0.6;-14.1;68;37;9;-23.8;-0.7
50353;2019;3;2;2019/3/2;0;0.9;-12.7;72;40;8.7;-20.7;-0.7
50353;2019;3;3;2019/3/3;0;0.9;-11;72;37;8.3;-20.8;0.7
50353;2019;3;4;2019/3/4;0;1.6;-10.8;65;36;8.3;-21.6;-1.2
50353;2019;3;5;2019/3/5;0;3.2;-11.6;65;40;9.7;-20.9;-3.1
50353;2019;3;6;2019/3/6;0;1.9;-9.9;59;32;9.5;-20.2;1.7
50353;2019;3;7;2019/3/7;0;0.9;-10.2;69;29;10.2;-20.3;3.5
50353;2019;3;8;2019/3/8;0.4;2.7;-8;79;43;3.3;-17.6;1.1
50353;2019;3;9;2019/3/9;0.3;4.7;-6.5;46;23;10.3;-10.8;0.3
50353;2019;3;10;2019/3/10;0;1.5;-7.5;58;22;10.3;-18.3;5.2
50353;2019;3;11;2019/3/11;0;3;-5.7;63;46;8.2;-14.5;0.7
50353;2019;3;12;2019/3/12;0.1;6.2;-5.4;71;59;0;-7.1;-3.1
50353;2019;3;13;2019/3/13;0;4.1;-5;59;41;6.6;-9.3;-0.4
50353;2019;3;14;2019/3/14;0;2.2;-9.8;70;39;9.5;-17.4;-0.8
50353;2019;3;15;2019/3/15;0;1.3;-9;66;25;10.2;-18.6;2
50353;2019;3;16;2019/3/16;0;2.2;-6.4;65;34;8.4;-16.3;3.3
50353;2019;3;17;2019/3/17;0;2.3;-2;60;29;10.3;-11.9;7.6
50353;2019;3;18;2019/3/18;0;5.5;-0.2;57;38;9.6;-6.2;3.2
50353;2019;3;19;2019/3/19;1.6;4.8;-6.2;64;45;0;-7.2;-0.8
50353;2019;3;20;2019/3/20;0;4.6;-8.4;52;33;10.8;-15.3;-3.1
50353;2019;3;21;2019/3/21;0;3.3;-11;58;33;10.2;-19.2;-3.5
50353;2019;3;22;2019/3/22;0;2.7;-11.7;56;31;9.6;-20.2;-5.5
50353;2019;3;23;2019/3/23;0;1.7;-10;47;25;9.3;-21.6;-3
50353;2019;3;24;2019/3/24;0;2.5;-5.9;55;37;9.4;-9.9;-0.9
50353;2019;3;25;2019/3/25;0;3.7;-7.6;75;48;0;-14.8;-1.6
50353;2019;3;26;2019/3/26;0;7.6;-4.9;51;34;9.5;-7.4;-1.9
50353;2019;3;27;2019/3/27;0;7.2;-5.9;42;33;10;-11;-2.3
50353;2019;3;28;2019/3/28;0;2.8;-8.7;54;33;8.8;-16.3;-3
50353;2019;3;29;2019/3/29;0;2;-9.4;60;29;10.3;-18.2;-1.3
50353;2019;3;30;2019/3/30;0;1.2;-7.6;63;32;8;-16.5;-0.1
50353;2019;3;31;2019/3/31;0;2.4;-5.8;63;34;9.8;-13.7;1.5
50353;2019;4;1;2019/4/1;0;2.9;-4.9;59;30;11.8;-14.2;2.1
50353;2019;4;2;2019/4/2;0;2.8;-2.9;57;24;11.1;-12.6;6.4
50353;2019;4;3;2019/4/3;0;2.1;-1.3;60;28;5.3;-7.9;6.4
50353;2019;4;4;2019/4/4;0;1.6;-0.4;59;26;5.8;-9.1;6.3
50353;2019;4;5;2019/4/5;0;3.9;2;49;29;10.9;-1.3;7.7
50353;2019;4;6;2019/4/6;0;4.3;2.3;53;33;7;-3.4;7.3
50353;2019;4;7;2019/4/7;0;4.2;2.9;59;33;10.1;-2.3;8.6
50353;2019;4;8;2019/4/8;0;4.6;2.8;53;28;7.9;-4.8;8.4
50353;2019;4;9;2019/4/9;0;2.2;3;41;19;11.3;-1.7;9.8
50353;2019;4;10;2019/4/10;0;3;1.5;51;24;9.6;-7.7;9.4
50353;2019;4;11;2019/4/11;0;2;2;54;15;12.2;-7.9;14.3
50353;2019;4;12;2019/4/12;0;5;8;37;14;9.5;-3.4;15.5
50353;2019;4;13;2019/4/13;1.3;3.6;1.7;50;20;9.1;-2.2;6.4
50353;2019;4;14;2019/4/14;0;4;0.7;44;15;10.1;-9.6;8.1
50353;2019;4;15;2019/4/15;0;2.2;7.3;47;24;6.1;-3.6;17.1
50353;2019;4;16;2019/4/16;0.3;6.3;4.2;49;19;8.4;-1;11.3
50353;2019;4;17;2019/4/17;0;3.7;1.5;35;12;1;-5.5;5.8
50353;2019;4;18;2019/4/18;0;10.5;1.2;22;12;10.3;-2;5.4
50353;2019;4;19;2019/4/19;0;3.7;2;22;11;11.5;-6.8;9
50353;2019;4;20;2019/4/20;0.1;5.3;4.9;30;15;3.3;-0.2;11.6
50353;2019;4;21;2019/4/21;0;5.8;3.3;34;15;11.8;-7;9.4
50353;2019;4;22;2019/4/22;0;2.1;3.3;33;12;8.1;-10.2;12.1
50353;2019;4;23;2019/4/23;0.8;3.8;5.1;68;20;4.8;2;11.5
50353;2019;4;24;2019/4/24;0;5.3;3.9;60;24;2.2;-0.2;10.6
50353;2019;4;25;2019/4/25;0;2.5;3.3;42;16;11.8;-7.8;13.1
50353;2019;4;26;2019/4/26;0;1.8;5.6;35;9;12.8;-8;18.9
50353;2019;4;27;2019/4/27;0;2.1;9;27;7;8.7;-4.5;21.6
50353;2019;4;28;2019/4/28;0;3.7;10.1;26;9;11.9;-2.8;21.5
50353;2019;4;29;2019/4/29;0;2.9;10.2;33;9;11.5;-5.3;22.4
50353;2019;4;30;2019/4/30;0;4.1;9.4;48;21;7.7;2.9;14.9
50353;2019;5;1;2019/5/1;0;6.7;6.9;23;8;14;-2.5;14
50353;2019;5;2;2019/5/2;0;1.4;9.6;33;10;14;-6.3;22.2
50353;2019;5;3;2019/5/3;0;4.7;14.3;31;11;9.6;1.4;27.5
50353;2019;5;4;2019/5/4;0;6.2;6.9;26;15;5.9;0.7;11.3
50353;2019;5;5;2019/5/5;0;8.8;7.2;24;13;11.5;2.8;13.1
50353;2019;5;6;2019/5/6;0;4.1;7.1;34;19;8.5;-7.9;16.9
50353;2019;5;7;2019/5/7;0;1.4;9.4;37;23;8.7;-1.3;17.2
50353;2019;5;8;2019/5/8;14.5;2.6;5.4;86;33;0;3.2;11.7
50353;2019;5;9;2019/5/9;0;3.5;7.9;70;41;5.6;3;13.7
50353;2019;5;10;2019/5/10;0;5.1;14.2;46;23;9.7;7.3;21.4
50353;2019;5;11;2019/5/11;0;3.7;16;44;25;9.9;10;22.4
50353;2019;5;12;2019/5/12;0;3.8;13.1;54;36;5.4;7.6;19.4
50353;2019;5;13;2019/5/13;0.6;5.7;15.7;54;19;8.7;6.5;27.3
50353;2019;5;14;2019/5/14;0.2;3.1;13.6;63;30;4.9;9.6;18.9
50353;2019;5;15;2019/5/15;1.3;1.6;11.2;71;40;3.9;6.5;17
50353;2019;5;16;2019/5/16;10.5;3.1;11.1;79;59;0;5.3;15.9
50353;2019;5;17;2019/5/17;5;2.3;9.4;87;66;2.6;5.4;14.5
50353;2019;5;18;2019/5/18;0.2;2;9.6;66;36;6.7;2.2;15.9
50353;2019;5;19;2019/5/19;0;2.3;12.4;60;37;5.3;2.8;17.8
50353;2019;5;20;2019/5/20;25.4;7.3;9.8;86;61;0;8.5;13.3
50353;2019;5;21;2019/5/21;18.5;6.7;8.5;89;79;0;6.6;11.1
50353;2019;5;22;2019/5/22;0.7;5.1;8.5;82;58;2.8;6.5;13.2
50353;2019;5;23;2019/5/23;0;3.4;15.3;61;27;8.7;1.2;26.6
50353;2019;5;24;2019/5/24;0;2.8;19.2;58;36;5.9;10.9;25.9
50353;2019;5;25;2019/5/25;0.1;6.3;13.9;49;24;2.3;8.7;20.6
50353;2019;5;26;2019/5/26;0;4.7;14.4;41;18;13.9;6.4;21.4
50353;2019;5;27;2019/5/27;0;3.2;12;47;18;7.9;3.2;20.1
50353;2019;5;28;2019/5/28;0.1;9.7;13.4;48;30;0;8.4;17.3
50353;2019;5;29;2019/5/29;1;6;12.9;64;39;2.3;10.4;18.5
50353;2019;5;30;2019/5/30;0.1;4.5;12.5;65;35;5.6;7.1;18.1
50353;2019;5;31;2019/5/31;0;4.6;14.2;54;28;8.3;7.5;20.1
50353;2019;6;1;2019/6/1;0;1.7;13.6;56;26;8.4;5.4;21.6
50353;2019;6;2;2019/6/2;0;2.3;14.1;60;29;11.1;3.2;22
50353;2019;6;3;2019/6/3;0;1.4;15.9;58;21;13.8;4.7;25.5
50353;2019;6;4;2019/6/4;0;2.1;18.7;54;22;12.4;9.6;27.8
50353;2019;6;5;2019/6/5;0;1.7;18.7;55;18;14.5;7.5;28.6
50353;2019;6;6;2019/6/6;0;1.8;19.2;62;29;10.9;10.1;27.3
50353;2019;6;7;2019/6/7;0;1.4;20;55;25;15.7;9.9;28.1
50353;2019;6;8;2019/6/8;0;1.9;21.2;49;17;15.6;8.8;30.2
50353;2019;6;9;2019/6/9;1.4;2.7;20.8;59;25;8.7;13.1;28.9
50353;2019;6;10;2019/6/10;0.3;2.3;21;60;33;8.3;13.9;28.6
50353;2019;6;11;2019/6/11;0;1.8;18.9;64;40;8.6;12.2;25.5
50353;2019;6;12;2019/6/12;0.1;3.9;18.9;77;47;6.6;12.4;26.4
50353;2019;6;13;2019/6/13;7.8;4.9;14.1;91;76;0;11.9;18.8
50353;2019;6;14;2019/6/14;0.4;4.4;13.4;66;29;8.1;8.7;20.6
50353;2019;6;15;2019/6/15;0;1.2;13.4;57;25;12.7;2;23.2
50353;2019;6;16;2019/6/16;2.5;3.2;16.2;62;26;9.6;4.9;25.3
50353;2019;6;17;2019/6/17;0.5;2.4;17.5;68;28;9.1;11.7;25.2
50353;2019;6;18;2019/6/18;2.8;2.8;17.1;70;26;9.4;6.7;29
50353;2019;6;19;2019/6/19;1;6.6;16.1;54;36;7.7;11.9;19.6
50353;2019;6;20;2019/6/20;0;2.9;17.3;61;32;14.3;9.5;24.7
50353;2019;6;21;2019/6/21;0;1.2;17.2;63;30;7.6;9;25.3
50353;2019;6;22;2019/6/22;0;1.8;21.1;55;26;14.8;9.2;29.7
50353;2019;6;23;2019/6/23;0;2.8;23.8;55;35;6.7;14.6;30.7
50353;2019;6;24;2019/6/24;2.9;3.3;19.8;79;57;2.4;16;25.2
50353;2019;6;25;2019/6/25;0.1;2.4;19.4;66;30;11.3;10.3;27.4
50353;2019;6;26;2019/6/26;0;3;19.2;63;39;7.3;14.7;24.7
50353;2019;6;27;2019/6/27;0;2.3;18.5;64;43;8.6;12.9;24.2
50353;2019;6;28;2019/6/28;0;1.5;19;54;19;13.4;8.3;27.5
50353;2019;6;29;2019/6/29;0;3;19.9;52;18;12.1;8.1;29.3
50353;2019;6;30;2019/6/30;0;3;20.5;55;23;14.1;9.1;30.3
50353;2019;7;1;2019/7/1;0;2.1;21.3;60;32;8.9;9.1;30.2
50353;2019;7;2;2019/7/2;21.6;3.7;17;80;51;7.9;14.4;23.1
50353;2019;7;3;2019/7/3;0;2.4;18.9;75;41;7.3;12.5;25.4
50353;2019;7;4;2019/7/4;12.3;3.2;15.3;88;64;1.2;11;21.9
50353;2019;7;5;2019/7/5;1.7;4.2;16.5;70;39;2.6;12.4;22.1
50353;2019;7;6;2019/7/6;0;2.6;19.2;68;39;11.1;7.2;27.2
50353;2019;7;7;2019/7/7;0;2.1;22;80;61;6.4;14.8;27.5
50353;2019;7;8;2019/7/8;0;3.1;23.9;65;30;12.4;16.2;31.1
50353;2019;7;9;2019/7/9;0;3;24.9;62;33;12.2;19.4;30.7
50353;2019;7;10;2019/7/10;27;2.3;22.1;77;41;7.7;17.1;30.8
50353;2019;7;11;2019/7/11;0.2;0.8;22.3;77;50;8.8;15.7;29.2
50353;2019;7;12;2019/7/12;0;0.8;20.2;86;60;5.8;15.8;27.1
50353;2019;7;13;2019/7/13;0.9;1.3;19.8;90;58;3.4;16.1;26.4
50353;2019;7;14;2019/7/14;0;1.6;20.8;85;62;3.6;17.2;25.8
50353;2019;7;15;2019/7/15;4.1;2.8;22.5;79;60;3.3;17.8;26.6
50353;2019;7;16;2019/7/16;32.9;2.4;19.7;90;69;3.4;17.7;24.3
50353;2019;7;17;2019/7/17;3.2;3.7;21.3;86;63;4;17.5;26.2
50353;2019;7;18;2019/7/18;0;2.4;22;79;42;11.7;17.9;29.5
50353;2019;7;19;2019/7/19;0;2.2;22.8;78;47;6;14.3;31.3
50353;2019;7;20;2019/7/20;5.2;1.9;21.6;93;71;0;19.7;24.8
50353;2019;7;21;2019/7/21;2.3;2.5;23.9;86;70;1.4;20.2;28.4
50353;2019;7;22;2019/7/22;17.5;2.9;22.3;89;72;2.4;20.6;26
50353;2019;7;23;2019/7/23;0.7;4.4;18.2;83;66;0.6;15;21.6
50353;2019;7;24;2019/7/24;3.2;3.5;14.5;90;81;0;12.9;17.4
50353;2019;7;25;2019/7/25;20.6;4.2;14.7;95;89;0;13.8;16.5
50353;2019;7;26;2019/7/26;1.7;2.2;15.5;87;69;0.8;12.6;18.7
50353;2019;7;27;2019/7/27;0;1.4;17.6;87;63;3.6;14.7;22.8
50353;2019;7;28;2019/7/28;17.1;2.1;18.8;92;82;0.3;14.3;21.5
50353;2019;7;29;2019/7/29;0;1.9;21.6;83;58;7.4;17.8;27.2
50353;2019;7;30;2019/7/30;27;2.3;20.3;91;64;3.2;16;27
50353;2019;7;31;2019/7/31;25;3.3;19.7;93;80;0.1;18.4;21.9
50353;2019;8;1;2019/8/1;2.4;3.6;20;79;57;10.4;16.8;25.8
50353;2019;8;2;2019/8/2;0;0.8;19.9;82;39;10.4;12.1;28.6
50353;2019;8;3;2019/8/3;4.3;1;20.8;87;68;2.9;17;26.2
50353;2019;8;4;2019/8/4;0;2.6;22.5;85;53;9;15.9;29.5
50353;2019;8;5;2019/8/5;0.4;5.3;19.1;70;50;5.6;15.4;25.8
50353;2019;8;6;2019/8/6;0;2.8;18.6;68;38;10.7;12.7;25.2
50353;2019;8;7;2019/8/7;0;2.2;18.2;74;37;11.8;9.9;26.7
50353;2019;8;8;2019/8/8;0;1.1;18.2;83;46;11.1;10.5;26.8
50353;2019;8;9;2019/8/9;0;1.4;18.5;79;48;11.9;12.9;26.5
50353;2019;8;10;2019/8/10;0;1.3;16.9;85;54;11.8;11;23.4
50353;2019;8;11;2019/8/11;0;2.2;18.4;81;55;10.8;14;24
50353;2019;8;12;2019/8/12;0;1.6;17.8;79;37;13;9.9;27.1
50353;2019;8;13;2019/8/13;0;3.2;20.1;77;50;12.5;10.2;27.2
50353;2019;8;14;2019/8/14;12.4;1.3;20.2;82;50;10.7;14.2;28.8
50353;2019;8;15;2019/8/15;0;1.8;18.8;91;62;9.6;14.3;24.4
50353;2019;8;16;2019/8/16;0;3.5;20.4;79;61;10;17.8;24.2
50353;2019;8;17;2019/8/17;8.1;4.2;15.4;91;73;8.2;13.5;19.3
50353;2019;8;18;2019/8/18;7.5;3.8;13.7;91;77;8.5;12.5;15.6
50353;2019;8;19;2019/8/19;0.1;2.2;12.7;88;68;9;10.7;16.4
50353;2019;8;20;2019/8/20;0;1.8;14.4;81;58;11.1;6.6;20.3
50353;2019;8;21;2019/8/21;9.2;2.6;17.3;86;70;7.3;13.9;21.3
50353;2019;8;22;2019/8/22;0.3;3.6;18.1;83;66;8.8;16;21.3
50353;2019;8;23;2019/8/23;1.5;1.8;18.3;84;57;11.8;15.4;24.3
50353;2019;8;24;2019/8/24;0;1.5;17.1;85;53;10.5;10.7;25.4
50353;2019;8;25;2019/8/25;0;1.4;16.7;83;38;11.4;10.2;27
50353;2019;8;26;2019/8/26;0;2;18.3;81;49;12.6;9.8;26.6
50353;2019;8;27;2019/8/27;2.6;2.5;17.5;91;76;6.9;14.2;20.7
50353;2019;8;28;2019/8/28;0.4;2.6;17.2;86;65;11;14.8;21.1
50353;2019;8;29;2019/8/29;0;2.7;15.8;75;38;13.1;8.6;24.8
50353;2019;8;30;2019/8/30;0;3.2;15.1;69;36;13.1;6.7;23.1
50353;2019;8;31;2019/8/31;0;1.7;14.5;74;44;11.5;4.9;21.7
50353;2019;9;1;2019/9/1;0;2.1;15.4;76;41;10.8;10.9;22
50353;2019;9;2;2019/9/2;0;1.1;14.5;75;33;11.9;4.3;23.7
50353;2019;9;3;2019/9/3;1.7;2.1;17.4;79;56;9.7;12.8;22.5
50353;2019;9;4;2019/9/4;0;1.9;18.3;87;68;8.1;14.1;23.5
50353;2019;9;5;2019/9/5;12.3;2.6;17.4;88;63;8.3;15;21.8
50353;2019;9;6;2019/9/6;0;1.3;16.1;85;47;9.9;9.7;24.9
50353;2019;9;7;2019/9/7;0;1.9;19;85;64;11.5;11.5;25.7
50353;2019;9;8;2019/9/8;8.9;3.3;18;89;70;3.4;14.4;24.2
50353;2019;9;9;2019/9/9;1.5;2.8;10.7;78;53;10.6;6.4;14.9
50353;2019;9;10;2019/9/10;0;4;10.8;71;41;10.3;7.5;17.3
50353;2019;9;11;2019/9/11;0;1.1;12.3;73;34;11.3;4.1;20.7
50353;2019;9;12;2019/9/12;0;4;18.8;55;36;11.6;9;26.7
50353;2019;9;13;2019/9/13;3.4;3.9;13.3;79;47;4.4;8.3;19.6
50353;2019;9;14;2019/9/14;0;1.5;11.1;77;41;10.3;2;18.7
50353;2019;9;15;2019/9/15;6.3;3.1;9.1;84;39;6.6;0.2;15.3
50353;2019;9;16;2019/9/16;0;4.8;6.4;50;23;11.8;-0.8;14.9
50353;2019;9;17;2019/9/17;5.1;4.1;2.6;91;79;2.5;-2.4;7.2
50353;2019;9;18;2019/9/18;0;7.6;6.1;54;36;8.6;2.3;9.4
50353;2019;9;19;2019/9/19;0;4;6.2;55;25;11.8;1.5;14.7
50353;2019;9;20;2019/9/20;0;2.8;6.2;82;63;2.5;0.4;11.6
50353;2019;9;21;2019/9/21;0;2.2;6.6;66;34;8.5;-0.2;14.2
50353;2019;9;22;2019/9/22;0;1.7;11.2;67;25;11.5;-1.2;25.5
50353;2019;9;23;2019/9/23;0.3;5.1;12.8;54;24;9;9.5;17.3
50353;2019;9;24;2019/9/24;0;4.6;8;49;25;11.6;1.2;13.5
50353;2019;9;25;2019/9/25;0;0.9;3.7;63;21;11.4;-5.9;16.8
50353;2019;9;26;2019/9/26;0;1.6;7.8;62;25;11.3;-3.9;20.8
50353;2019;9;27;2019/9/27;0;2.5;13.7;63;26;10.9;2.3;27.7
50353;2019;9;28;2019/9/28;1;7;19.6;37;26;7.8;9.9;27.9
50353;2019;9;29;2019/9/29;0;5.3;5.2;47;16;10.8;-1.2;13
50353;2019;9;30;2019/9/30;2.8;2.7;4.7;76;30;5.4;-4.8;14.8
50353;2019;10;1;2019/10/1;0;4;8.5;78;45;7.4;-1.2;21
50353;2019;10;2;2019/10/2;0.5;5.9;7.6;56;28;7.1;5.3;11.7
50353;2019;10;3;2019/10/3;0;4;2.3;47;21;10.6;-3;8.9
50353;2019;10;4;2019/10/4;0;2.4;0.3;53;16;10.6;-9.4;12
50353;2019;10;5;2019/10/5;0;2.2;2.9;52;19;9.6;-6.8;15.2
50353;2019;10;6;2019/10/6;0;3.4;8.4;47;20;8.8;-4.9;17.9
50353;2019;10;7;2019/10/7;0;2.4;6;53;25;9.2;-4.1;14.1
50353;2019;10;8;2019/10/8;0;3.6;4.7;50;21;10.3;-0.2;11.6
50353;2019;10;9;2019/10/9;1;1.5;2.4;72;48;4.1;-5.1;10
50353;2019;10;10;2019/10/10;0;4.2;2.1;56;30;9.5;-1.8;5.7
50353;2019;10;11;2019/10/11;0;4.5;-1.8;52;34;10;-5;1.5
50353;2019;10;12;2019/10/12;0;3.7;-3.6;50;23;10.4;-8.3;2.7
50353;2019;10;13;2019/10/13;0;3.2;-3.8;49;27;9.8;-12.5;3
50353;2019;10;14;2019/10/14;0;4.3;-1.5;43;21;10.1;-7.3;6
50353;2019;10;15;2019/10/15;0;3.1;-0.2;54;37;6.7;-7.7;6.3
50353;2019;10;16;2019/10/16;0;1.9;1.9;56;29;10.2;-6.6;10.7
50353;2019;10;17;2019/10/17;0;1.5;1.1;65;28;10;-8;14.8
50353;2019;10;18;2019/10/18;0;3.1;6.1;55;22;9.8;-3.3;18.2
50353;2019;10;19;2019/10/19;0;1.4;4;64;32;9.6;-3.4;14.2
50353;2019;10;20;2019/10/20;0;2.6;5;64;33;8.2;-6.9;15.6
50353;2019;10;21;2019/10/21;3.4;5.7;5.6;66;30;4.8;3.5;11.6
50353;2019;10;22;2019/10/22;0;3;2.7;64;42;3.1;-0.8;4.9
50353;2019;10;23;2019/10/23;0;2.3;0.6;75;44;7.8;-6.3;6
50353;2019;10;24;2019/10/24;0.7;2.2;1.6;86;65;4.2;0.2;3.7
50353;2019;10;25;2019/10/25;7.8;4.9;-1.5;80;64;6.9;-4;1.2
50353;2019;10;26;2019/10/26;0;2.2;-4.2;65;39;9;-13;4.2
50353;2019;10;27;2019/10/27;0;1.2;-3.3;80;57;6.2;-9.8;1.1
50353;2019;10;28;2019/10/28;5.3;0.9;-0.6;89;72;5.3;-2.6;1.9
50353;2019;10;29;2019/10/29;3.1;3.3;-3.2;89;75;7.8;-11;-0.1
50353;2019;10;30;2019/10/30;0.1;2.6;-5.9;84;69;7.1;-15.6;1.8
50353;2019;10;31;2019/10/31;1.3;7;0.9;87;77;5.5;0;1.9
50353;2019;11;1;2019/11/1;0;4.8;-2.9;45;32;7.9;-8.3;0.4
50353;2019;11;2;2019/11/2;0;8.4;-5.8;44;39;8.9;-7.7;-3.5
50353;2019;11;3;2019/11/3;0;1.6;-8.2;61;36;8.9;-16.5;0.2
50353;2019;11;4;2019/11/4;0;1.9;-6.4;69;40;8.2;-15.9;2.3
50353;2019;11;5;2019/11/5;1.9;7.5;-5.4;57;41;8.2;-7.6;0
50353;2019;11;6;2019/11/6;0;7.1;-10.3;45;39;8.1;-12.1;-7.3
50353;2019;11;7;2019/11/7;0;4.1;-12.8;52;37;7.4;-15.6;-8.2
50353;2019;11;8;2019/11/8;0.1;5.7;-9.6;54;38;8.6;-14.3;-5.8
50353;2019;11;9;2019/11/9;0;1.2;-11.9;66;47;6;-20.2;-4.8
